movie,pagerank
uptown girls (2003),0.00012272856988792072
crocodile dundee ii (1988),0.0001226867708138465
rebel without a cause (1955),0.00012246308904839307
k-pax (2001),0.00012233985369995126
¡three amigos! (1986),0.00012227381023450544
house on haunted hill (1999),0.00012225664226506972
national treasure: book of secrets (2007),0.00012199812486596634
"quest, the (1996)",0.00012186140508112052
repo man (1984),0.00012185624090567182
broken flowers (2005),0.00012182185150022594
transformers (2007),0.00012161138849927459
bad taste (1987),0.00012150118064103982
metropolis (1927),0.0001210186552406811
"umbrellas of cherbourg, the (parapluies de cherbourg, les) (1964)",0.0001208050034117814
supercop (police story 3: supercop) (jing cha gu shi iii: chao ji jing cha) (1992),0.00012064530440842816
ocean's twelve (2004),0.00012058077966665799
the hunger games: catching fire (2013),0.00012050091984407184
captain america: the first avenger (2011),0.00012044924778611643
driving miss daisy (1989),0.00012025345429495646
the intern (2015),0.00012021313187582807
titan a.e. (2000),0.00012010667065510328
even cowgirls get the blues (1993),0.00012009597659105349
role models (2008),0.00012006368924375351
fantastic four (2005),0.0001200270054792028
charlotte's web (1973),0.00011982535715273989
"mighty ducks, the (1992)",0.00011981931219342275
escape to witch mountain (1975),0.00011940009481078788
buffy the vampire slayer (1992),0.00011921496845147812
romper stomper (1992),0.00011878222279150832
despicable me 2 (2013),0.00011855734305719207
breakdown (1997),0.0001184767601286032
avengers: age of ultron (2015),0.00011834381542220922
"dude, where's my car? (2000)",0.0001182901570686383
indiana jones and the kingdom of the crystal skull (2008),0.00011779533217986531
kids in the hall: brain candy (1996),0.00011777556656028622
national lampoon's vacation (1983),0.00011743235018382994
i'll do anything (1994),0.00011728825533512924
bridesmaids (2011),0.00011727950075783124
creepshow (1982),0.00011721694025345985
priest (1994),0.00011717005588830507
billy elliot (2000),0.00011707873835305145
fresh (1994),0.00011687453993957883
logan's run (1976),0.00011687385742388889
vanya on 42nd street (1994),0.00011659901010145033
kick-ass (2010),0.00011653999283593782
accepted (2006),0.00011653379351383163
ray (2004),0.0001165128913034373
grindhouse (2007),0.0001165020890580138
backbeat (1993),0.00011648134211155391
old yeller (1957),0.00011600489389487241
thor (2011),0.00011560267791471869
"house bunny, the (2008)",0.00011554330530033855
"ice storm, the (1997)",0.0001154434084959126
sophie's choice (1982),0.00011544099645981456
cloudy with a chance of meatballs (2009),0.00011532083810662626
seven years in tibet (1997),0.00011517084652727614
kiss the girls (1997),0.00011505390148022285
from here to eternity (1953),0.00011503223287387756
kiss of death (1995),0.00011500942025302518
"celebration, the (festen) (1998)",0.00011488057563159759
get smart (2008),0.000114660205063174
"naked gun 2 1/2: the smell of fear, the (1991)",0.00011453755391338335
jude (1996),0.00011436023348393161
microcosmos (microcosmos: le peuple de l'herbe) (1996),0.0001142620523524195
i still know what you did last summer (1998),0.0001139051619738914
under the tuscan sun (2003),0.00011369785220190527
ninotchka (1939),0.00011366047187561888
holiday inn (1942),0.00011352535132867552
grave of the fireflies (hotaru no haka) (1988),0.00011349372500768036
twilight (2008),0.00011341227011466256
rise of the guardians (2012),0.00011335546363423491
down by law (1986),0.00011327787357980819
midnight cowboy (1969),0.0001132379551343028
"muppet movie, the (1979)",0.00011313785415725965
what lies beneath (2000),0.000113040201682347
half baked (1998),0.00011299725532311502
"big blue, the (grand bleu, le) (1988)",0.0001129277380891901
13 going on 30 (2004),0.00011289255412559517
faster pussycat! kill! kill! (1965),0.00011286220281408662
van helsing (2004),0.00011275453983284813
anne frank remembered (1995),0.00011272161749264052
"low down dirty shame, a (1994)",0.00011261660792310643
burnt by the sun (utomlyonnye solntsem) (1994),0.00011255479651960435
"mexican, the (2001)",0.00011248397786219064
heavyweights (heavy weights) (1995),0.00011243306367358585
tootsie (1982),0.00011228977015322073
elizabeth (1998),0.00011198765840878913
sister act (1992),0.00011184343577800014
elite squad (tropa de elite) (2007),0.00011180857262826932
"13th warrior, the (1999)",0.00011163668357358814
eurotrip (2004),0.00011163538616507358
resident evil: apocalypse (2004),0.00011160603027774228
"life aquatic with steve zissou, the (2004)",0.0001112976918323912
ice age 2: the meltdown (2006),0.00011126335712729198
"bodyguard, the (1992)",0.0001111718755838951
swiss family robinson (1960),0.00011070730479007895
"aviator, the (2004)",0.0001107001671166403
murder by numbers (2002),0.00011058634530081503
lara croft tomb raider: the cradle of life (2003),0.00011057728530046754
nurse betty (2000),0.00011051189232010546
"big green, the (1995)",0.00011006480189733446
incredibles 2 (2018),0.00010991530574439349
french twist (gazon maudit) (1995),0.00010984307891989109
21 grams (2003),0.00010983714513509672
farinelli: il castrato (1994),0.00010963917045417996
milk (2008),0.00010955532597226631
"princess and the frog, the (2009)",0.00010932340764473559
"amazing spider-man, the (2012)",0.00010926346453978423
inside job (2010),0.00010915352759700915
she's the man (2006),0.00010914050051556361
fletch (1985),0.00010913172380716296
divergent (2014),0.00010907606581219564
"400 blows, the (les quatre cents coups) (1959)",0.00010896744908852425
all dogs go to heaven 2 (1996),0.00010828769345898826
mad max (1979),0.00010825411366076262
"planes, trains & automobiles (1987)",0.0001081075288457901
matchstick men (2003),0.00010801508610745584
sweeney todd: the demon barber of fleet street (2007),0.0001079688137345779
"pagemaster, the (1994)",0.00010780034287545401
stop making sense (1984),0.00010779672193336415
striking distance (1993),0.00010779316911763425
bulworth (1998),0.00010776874066158109
police academy 2: their first assignment (1985),0.00010775114722392121
"young victoria, the (2009)",0.00010772285047936077
"other boleyn girl, the (2008)",0.00010772285047936077
it takes two (1995),0.00010770561039095567
fled (1996),0.00010758654659459967
eight men out (1988),0.00010751274377750392
"war, the (1994)",0.00010744265068365799
winnie the pooh and the blustery day (1968),0.00010743445593663829
miracle on 34th street (1947),0.000107255603753606
"karate kid, part ii, the (1986)",0.00010703409026466943
enchanted (2007),0.00010699364555110066
dirty harry (1971),0.00010696039176163753
flipper (1996),0.0001068975024778306
master and commander: the far side of the world (2003),0.00010678162551461086
"golden compass, the (2007)",0.00010677097742250389
midnight in the garden of good and evil (1997),0.00010672091763881894
looper (2012),0.00010663742474294287
"three caballeros, the (1945)",0.00010657444593539844
theodore rex (1995),0.00010653504298518396
diner (1982),0.00010649277018053999
jfk (1991),0.00010638530802008216
"town, the (2010)",0.00010637836737641186
"bone collector, the (1999)",0.00010631202992021054
"devil's own, the (1997)",0.00010623757920942457
"negotiator, the (1998)",0.00010621126390422594
windtalkers (2002),0.00010620359019031746
city slickers (1991),0.00010606584916506416
drive (2011),0.00010603207618227746
gigi (1958),0.00010592633533905755
shallow hal (2001),0.0001059157337237865
kramer vs. kramer (1979),0.00010590921654544681
we were soldiers (2002),0.00010559117002387829
"doom generation, the (1995)",0.00010552661809542431
thor: the dark world (2013),0.00010547596646708651
joe's apartment (1996),0.00010513100396531205
"sea inside, the (mar adentro) (2004)",0.00010506219597142495
little buddha (1993),0.00010503362025701888
can't hardly wait (1998),0.00010493925906483826
"dictator, the (2012)",0.00010491430338344396
ocean's thirteen (2007),0.00010471833214574252
daredevil (2003),0.00010469874550847865
fireworks (hana-bi) (1997),0.00010455344750428787
"road to wellville, the (1994)",0.0001043800292801088
wallace & gromit in the curse of the were-rabbit (2005),0.00010434555859855003
cheech and chong's up in smoke (1978),0.00010427784885875516
fools rush in (1997),0.00010424121883331476
losing isaiah (1995),0.00010420343154626708
"little shop of horrors, the (1960)",0.00010414215990148004
"thin man, the (1934)",0.00010408059056917252
cold comfort farm (1995),0.00010399940817172672
coco (2017),0.00010391934692408742
star trek: nemesis (2002),0.00010388722154086938
yellow submarine (1968),0.00010352981822981086
"assassination of jesse james by the coward robert ford, the (2007)",0.00010351075882412038
"princess diaries, the (2001)",0.00010334726364642953
birdman: or (the unexpected virtue of ignorance) (2014),0.00010329770035417202
21 (2008),0.00010310390219466902
bedazzled (2000),0.0001030672710736777
national lampoon's van wilder (2002),0.00010291483855944298
two if by sea (1996),0.00010286807549552429
"blob, the (1958)",0.00010276140459658639
lemony snicket's a series of unfortunate events (2004),0.0001027441289794923
hellraiser: bloodline (1996),0.00010262850732230237
everest (1998),0.00010242742038808707
sleeping beauty (1959),0.0001022378862192879
the theory of everything (2014),0.00010195193040039223
"sum of all fears, the (2002)",0.00010165633343141764
mercury rising (1998),0.00010162816520571457
desperately seeking susan (1985),0.00010157912291940408
cinderella man (2005),0.00010135612407996325
along came polly (2004),0.00010126482762695771
"poseidon adventure, the (1972)",0.00010123800415753549
touching the void (2003),0.00010117868076489145
"alphaville (alphaville, une étrange aventure de lemmy caution) (1965)",0.0001011123355357168
dinosaur (2000),0.00010094018531766882
arlington road (1999),0.00010093641651616152
manon of the spring (manon des sources) (1986),0.00010076627678266897
"love bug, the (1969)",0.00010069671259784922
something's gotta give (2003),0.00010065556827498228
"fisher king, the (1991)",0.00010056855751294357
ruby in paradise (1993),0.00010047076217490749
confessions of a teenage drama queen (2004),0.00010047010396495259
raise the red lantern (da hong deng long gao gao gua) (1991),0.00010036339131173195
aladdin and the king of thieves (1996),0.00010028731955572312
about time (2013),0.00010026831758985011
first daughter (2004),0.00010011723529998467
stir of echoes (1999),0.00010005500296522842
"rainmaker, the (1997)",0.0001000145562934856
north (1994),9.997817231826707e-05
"perks of being a wallflower, the (2012)",9.993781750003731e-05
space cowboys (2000),9.972617972006843e-05
"cider house rules, the (1999)",9.969706103136699e-05
"hustler, the (1961)",9.968465524710888e-05
"das experiment (experiment, the) (2001)",9.965901204956454e-05
dragonfly (2002),9.965683741476346e-05
birthday girl (2001),9.965683741476346e-05
frailty (2001),9.965683741476346e-05
go fish (1994),9.960983928989555e-05
midway (1976),9.952808712601411e-05
play misty for me (1971),9.952808712601411e-05
"gauntlet, the (1977)",9.952808712601411e-05
"parent trap, the (1961)",9.93978590092349e-05
deadpool 2 (2018),9.928241805898924e-05
"nightmare on elm street 4: the dream master, a (1988)",9.915608054594076e-05
beautiful thing (1996),9.892270770800481e-05
"cook the thief his wife & her lover, the (1989)",9.874397397826687e-05
widows' peak (1994),9.857268872816768e-05
private benjamin (1980),9.8561906096758e-05
"maltese falcon, the (a.k.a. dangerous female) (1931)",9.85082859161442e-05
little nicky (2000),9.842693335239684e-05
u.s. marshals (1998),9.840841485582306e-05
princess caraboo (1994),9.840048422056987e-05
bushwhacked (1995),9.835078470429802e-05
"hobbit: the desolation of smaug, the (2013)",9.821824251279414e-05
eddie (1996),9.795599500076415e-05
american sniper (2014),9.794757314268598e-05
sideways (2004),9.793641293433337e-05
"education, an (2009)",9.791872793002287e-05
"perfect murder, a (1998)",9.790652603514956e-05
watership down (1978),9.778510652509932e-05
oliver! (1968),9.778123473437987e-05
doctor dolittle (1967),9.776567969735391e-05
"girl next door, the (2004)",9.76953542360501e-05
match point (2005),9.760116238507272e-05
"crossing guard, the (1995)",9.756906830009334e-05
"legally blonde 2: red, white & blonde (2003)",9.756414827026528e-05
"prince & me, the (2004)",9.756414827026528e-05
"princess diaries 2: royal engagement, the (2004)",9.756414827026528e-05
what a girl wants (2003),9.756414827026528e-05
house arrest (1996),9.751327729879669e-05
"treasure of the sierra madre, the (1948)",9.749443557998511e-05
twelfth night (1996),9.749290556314592e-05
captain phillips (2013),9.749228704117552e-05
kika (1993),9.740069507440287e-05
"texas chainsaw massacre, the (1974)",9.71761884030116e-05
kolya (kolja) (1996),9.715831209892954e-05
"glimmer man, the (1996)",9.713286775163584e-05
hellboy (2004),9.712213304318909e-05
up in the air (2009),9.709523832585623e-05
excalibur (1981),9.705795053161084e-05
friday the 13th (1980),9.704376219268909e-05
swept away (travolti da un insolito destino nell'azzurro mare d'agosto) (1975),9.704360979293346e-05
"amazing panda adventure, the (1995)",9.70174164020807e-05
"night at the roxbury, a (1998)",9.6957545969791e-05
elling (2001),9.686991622779431e-05
"last seduction, the (1994)",9.686991622779431e-05
"king of comedy, the (1983)",9.686991622779431e-05
horrible bosses (2011),9.682581491218516e-05
2012 (2009),9.677507590858158e-05
logan (2017),9.659069939031814e-05
phantasm (1979),9.652729719529763e-05
friday the 13th part 3: 3d (1982),9.651942462806489e-05
"fly ii, the (1989)",9.651942462806489e-05
friday the 13th part iv: the final chapter (1984),9.651942462806489e-05
2 days in the valley (1996),9.641808136826878e-05
michael (1996),9.640911165048193e-05
underworld (2003),9.636967943997157e-05
fright night (1985),9.635910034067101e-05
robocop 2 (1990),9.620810991334443e-05
candyman (1992),9.613163125180784e-05
"wrestler, the (2008)",9.59667301774105e-05
m*a*s*h (a.k.a. mash) (1970),9.593797672566214e-05
ridicule (1996),9.588884315439286e-05
harvey (1950),9.561879805943679e-05
badlands (1973),9.56034493380334e-05
jane eyre (1996),9.560082771851552e-05
andre (1994),9.546084684307941e-05
dead calm (1989),9.544907122522469e-05
pacific heights (1990),9.544907122522469e-05
live free or die hard (2007),9.544170595880698e-05
hairspray (2007),9.525274797816574e-05
"sorcerer's apprentice, the (2010)",9.5249854224349e-05
jurassic park iii (2001),9.503742427691154e-05
mad love (1995),9.487530107493422e-05
"edge, the (1997)",9.47657248433607e-05
"fan, the (1996)",9.4563352486063e-05
moonrise kingdom (2012),9.436677035325696e-05
"fog, the (1980)",9.429733706241191e-05
cape fear (1962),9.426227800970993e-05
gremlins 2: the new batch (1990),9.417765026631259e-05
"legend of drunken master, the (jui kuen ii) (1994)",9.413425117217803e-05
"transporter, the (2002)",9.413230984062673e-05
"waterboy, the (1998)",9.408529195900587e-05
burn after reading (2008),9.40115876521879e-05
melancholia (2011),9.386498128058438e-05
coming to america (1988),9.362944644924953e-05
young guns ii (1990),9.362661380551607e-05
serendipity (2001),9.359112668982322e-05
"'burbs, the (1989)",9.356507278689315e-05
"wedding planner, the (2001)",9.348607795885264e-05
fear (1996),9.346844401520883e-05
to live (huozhe) (1994),9.340973031732113e-05
saw iii (2006),9.325976743997777e-05
déjà vu (deja vu) (2006),9.319197267594956e-05
"house of the spirits, the (1993)",9.318859069188474e-05
"dreamers, the (2003)",9.310667036950531e-05
bananas (1971),9.306800547111164e-05
rocky iii (1982),9.286963104603225e-05
"three billboards outside ebbing, missouri (2017)",9.277449718027888e-05
"ghost and mrs. muir, the (1947)",9.268240604374926e-05
king kong (1976),9.264061785765296e-05
licence to kill (1989),9.247127973956963e-05
"puppet masters, the (1994)",9.243534024628964e-05
wild tales (2014),9.236259176254208e-05
"hurricane, the (1999)",9.220739630059943e-05
my life in pink (ma vie en rose) (1997),9.219762533965191e-05
orgazmo (1997),9.217136137994184e-05
smilla's sense of snow (1997),9.214242640390285e-05
50/50 (2011),9.199256224498729e-05
before and after (1996),9.184398033040868e-05
before sunset (2004),9.182750710043727e-05
blues brothers 2000 (1998),9.154040860642941e-05
tea with mussolini (1999),9.151629674249499e-05
"american werewolf in paris, an (1997)",9.149344142483627e-05
passion fish (1992),9.127786682366668e-05
step up (2006),9.127459222862083e-05
footloose (1984),9.127459222862083e-05
primary colors (1998),9.091189081773715e-05
gaslight (1944),9.077043944657887e-05
"rescuers, the (1977)",9.071497426673905e-05
what happens in vegas... (2008),9.047448283421295e-05
bad santa (2003),9.042229806996542e-05
deuce bigalow: male gigolo (1999),9.026509741940223e-05
smoke signals (1998),9.0259721041895e-05
frankenstein (1931),9.00920836688387e-05
"nights of cabiria (notti di cabiria, le) (1957)",9.003806528421225e-05
"jewel of the nile, the (1985)",9.002701149648655e-05
robots (2005),9.00150246253552e-05
easy rider (1969),8.998415880128569e-05
tron: legacy (2010),8.995304915828328e-05
"crazy, stupid, love. (2011)",8.971934558833238e-05
final destination 2 (2003),8.957052793549049e-05
new jersey drive (1995),8.940025582792313e-05
"history of violence, a (2005)",8.936208043310714e-05
forces of nature (1999),8.931690147952992e-05
"other sister, the (1999)",8.931690147952992e-05
monsters university (2013),8.91591193480888e-05
bridget jones: the edge of reason (2004),8.915732652504588e-05
arizona dream (1993),8.908997917249649e-05
body of lies (2008),8.901188219623294e-05
pink flamingos (1972),8.891920391392009e-05
"contender, the (2000)",8.888432327357535e-05
girl 6 (1996),8.888319886874673e-05
nightcrawler (2014),8.883194363073067e-05
baby mama (2008),8.88020848175171e-05
funny face (1957),8.876845508109084e-05
for love of the game (1999),8.87678887341486e-05
"black cauldron, the (1985)",8.875610474067837e-05
cyrano de bergerac (1990),8.864449018787505e-05
"avengers, the (1998)",8.860119144209324e-05
"hunt, the (jagten) (2012)",8.859865936842582e-05
rashomon (rashômon) (1950),8.842757541236783e-05
he's just not that into you (2009),8.837251648519477e-05
drop dead gorgeous (1999),8.831842998528153e-05
monster's ball (2001),8.829040222724454e-05
unforgettable (1996),8.823124591553317e-05
scrooged (1988),8.810310005230693e-05
babes in toyland (1961),8.799935570712972e-05
"general, the (1926)",8.796548468960429e-05
whale rider (2002),8.794563387485451e-05
grumpy old men (1993),8.788597328113077e-05
atlantis: the lost empire (2001),8.755210516228593e-05
identity (2003),8.753463343268776e-05
drugstore cowboy (1989),8.74601883963396e-05
"legend of bagger vance, the (2000)",8.735557445279895e-05
"lion in winter, the (1968)",8.732957294530481e-05
the hunger games: mockingjay - part 1 (2014),8.732031876789985e-05
selena (1997),8.703435237502688e-05
bicycle thieves (a.k.a. the bicycle thief) (a.k.a. the bicycle thieves) (ladri di biciclette) (1948),8.683241438020249e-05
apocalypto (2006),8.682057773056978e-05
throw momma from the train (1987),8.680136826129392e-05
blame it on rio (1984),8.680136826129392e-05
nine to five (a.k.a. 9 to 5) (1980),8.680136826129392e-05
celtic pride (1996),8.678255799096554e-05
"relic, the (1997)",8.678255799096554e-05
ant-man (2015),8.676000233136315e-05
mrs. parker and the vicious circle (1994),8.665468171029005e-05
tom & viv (1994),8.665468171029005e-05
before the rain (pred dozhdot) (1994),8.665468171029005e-05
she's the one (1996),8.663487782065306e-05
elite squad: the enemy within (tropa de elite 2 - o inimigo agora é outro) (2010),8.653314352351197e-05
"batman: the dark knight returns, part 2 (2013)",8.653314352351196e-05
terminal velocity (1994),8.648605020886843e-05
cookie's fortune (1999),8.636618959536452e-05
frida (2002),8.630708262896358e-05
xxx (2002),8.624805589633345e-05
"postman, the (1997)",8.601061500913449e-05
3000 miles to graceland (2001),8.581925751615814e-05
"affair to remember, an (1957)",8.564839065686641e-05
date night (2010),8.564655031316891e-05
just go with it (2011),8.564655031316891e-05
u turn (1997),8.560313582031523e-05
mr. deeds (2002),8.558823548501408e-05
"howling, the (1980)",8.551951892640772e-05
pride and prejudice (1995),8.544472927234155e-05
halloween: the curse of michael myers (halloween 6: the curse of michael myers) (1995),8.539620819192912e-05
secretary (2002),8.532924119906996e-05
police academy 3: back in training (1986),8.529198278125428e-05
"visitors, the (visiteurs, les) (1993)",8.519949682215104e-05
soylent green (1973),8.516629429002145e-05
"straight story, the (1999)",8.51590826102894e-05
beneath the planet of the apes (1970),8.508530517410257e-05
blue in the face (1995),8.498062776411114e-05
exit through the gift shop (2010),8.491765814813153e-05
edtv (1999),8.475388678162447e-05
feeling minnesota (1996),8.469065220585839e-05
"book of eli, the (2010)",8.4614695596814e-05
we're the millers (2013),8.458315831350117e-05
the book of life (2014),8.450660433980106e-05
rango (2011),8.450660433980106e-05
dr. no (1962),8.444869417571725e-05
ice age: dawn of the dinosaurs (2009),8.442174534783266e-05
10 cloverfield lane (2016),8.442174534783266e-05
"i love you, man (2009)",8.439103690333148e-05
crash (1996),8.431528600172916e-05
my crazy life (mi vida loca) (1993),8.427844769686214e-05
heidi fleiss: hollywood madam (1995),8.427844769686214e-05
"man for all seasons, a (1966)",8.421898400457392e-05
any given sunday (1999),8.419720242486205e-05
drunken master (jui kuen) (1978),8.403361571307413e-05
super troopers (2001),8.402359657089489e-05
"incredible hulk, the (2008)",8.401491611062733e-05
maleficent (2014),8.389658822223115e-05
madagascar: escape 2 africa (2008),8.372444308943317e-05
not another teen movie (2001),8.368769063788573e-05
leap year (2010),8.363584217899062e-05
just friends (2005),8.363584217899062e-05
on golden pond (1981),8.360046473212548e-05
"money pit, the (1986)",8.353084353675359e-05
"fly, the (1958)",8.350901958762055e-05
horrible bosses 2 (2014),8.350789583568883e-05
pitch perfect (2012),8.350789583568883e-05
pitch perfect 2 (2015),8.350789583568883e-05
for love or money (1993),8.350092462451226e-05
fantasia 2000 (1999),8.350004334483092e-05
seven pounds (2008),8.349116671508812e-05
city lights (1931),8.346883143190769e-05
"spring, summer, fall, winter... and spring (bom yeoreum gaeul gyeoul geurigo bom) (2003)",8.34641020015432e-05
"spitfire grill, the (1996)",8.342465995271271e-05
"blue lagoon, the (1980)",8.337320252785506e-05
small soldiers (1998),8.334835738715293e-05
mr. wonderful (1993),8.324776772076052e-05
far from heaven (2002),8.324251102486134e-05
no man's land (2001),8.318855185096468e-05
"misérables, les (1998)",8.315842832365192e-05
paris is burning (1990),8.31020455433063e-05
"adjustment bureau, the (2011)",8.30571359708907e-05
"hard day's night, a (1964)",8.302401674554658e-05
scooby-doo (2002),8.294259913992611e-05
"astronaut's wife, the (1999)",8.293059518324837e-05
click (2006),8.291896864121237e-05
all dogs go to heaven (1989),8.291588513877133e-05
superman iii (1983),8.291381997471226e-05
"6th day, the (2000)",8.26091303576236e-05
michael clayton (2007),8.259411105975201e-05
"other guys, the (2010)",8.253639087555981e-05
"pallbearer, the (1996)",8.253019793598135e-05
"island, the (2005)",8.2341205684383e-05
"scout, the (1994)",8.22852620931974e-05
ip man (2008),8.227989764718894e-05
autumn sonata (höstsonaten) (1978),8.218566531921893e-05
breaking the waves (1996),8.218566531921893e-05
michael collins (1996),8.209188454496813e-05
batman: mask of the phantasm (1993),8.201880811026214e-05
hugo (2011),8.198859186995371e-05
"name of the rose, the (name der rose, der) (1986)",8.193415926824954e-05
"adventures of buckaroo banzai across the 8th dimension, the (1984)",8.190566046513074e-05
rush (2013),8.189619929663669e-05
love affair (1994),8.180605301850034e-05
shark tale (2004),8.17921836172249e-05
"golden child, the (1986)",8.17581498033677e-05
dunkirk (2017),8.172658145908957e-05
"unbearable lightness of being, the (1988)",8.169288681241635e-05
monster (2003),8.15790986745647e-05
cemetery man (dellamorte dellamore) (1994),8.1491442116019e-05
sky captain and the world of tomorrow (2004),8.147512624077466e-05
13 ghosts (1960),8.145990208728986e-05
102 dalmatians (2000),8.145314305601984e-05
"adventures of robin hood, the (1938)",8.144793898570886e-05
instinct (1999),8.140042146579938e-05
ghost rider (2007),8.12312754456114e-05
stick it (2006),8.122433359606865e-05
bewitched (2005),8.122433359606865e-05
underground (1995),8.120345364024191e-05
chungking express (chung hing sam lam) (1994),8.117875930334687e-05
dick tracy (1990),8.110654749753253e-05
lassie (1994),8.10367487317995e-05
mouse hunt (1997),8.089541701568376e-05
kansas city (1996),8.088478129060756e-05
judgment night (1993),8.087781513944825e-05
somewhere in time (1980),8.080586602522866e-05
"perfect candidate, a (1996)",8.079730057037324e-05
"war room, the (1993)",8.079017210326315e-05
flashdance (1983),8.07313555910547e-05
jacob's ladder (1990),8.071715917207501e-05
cloud atlas (2012),8.03769413510835e-05
"ninth gate, the (1999)",8.036648588743435e-05
breach (2007),8.036084174543618e-05
mission: impossible iii (2006),8.036084174543618e-05
"2 fast 2 furious (fast and the furious 2, the) (2003)",8.03117600499855e-05
untitled spider-man reboot (2017),8.026345581687829e-05
irreversible (irréversible) (2002),8.019613865292103e-05
frost/nixon (2008),8.016414588483176e-05
"nutty professor, the (1963)",8.008029294454845e-05
"simple twist of fate, a (1994)",8.006302713711104e-05
"counterfeiters, the (die fälscher) (2007)",7.997560582849648e-05
high school high (1996),7.996590583465339e-05
"civil action, a (1998)",7.99299839865933e-05
shanghai triad (yao a yao yao dao waipo qiao) (1995),7.989593044610956e-05
autumn in new york (2000),7.981502599168798e-05
one fine day (1996),7.980760661413088e-05
about last night... (1986),7.973692636219383e-05
shaft (2000),7.970900861595436e-05
"outsiders, the (1983)",7.962807290724291e-05
adventures in babysitting (1987),7.962669273443714e-05
metropolitan (1990),7.962317406722262e-05
spanking the monkey (1994),7.950831371586733e-05
and your mother too (y tu mamá también) (2001),7.947138947826427e-05
end of days (1999),7.946906163198495e-05
louis c.k.: hilarious (2010),7.942623945111838e-05
"polar express, the (2004)",7.937415495568411e-05
ghost ship (2002),7.93116806907794e-05
rogue one: a star wars story (2016),7.930647279773713e-05
lost horizon (1937),7.919018412532358e-05
moonraker (1979),7.917309632297294e-05
"browning version, the (1994)",7.915664926826327e-05
st. elmo's fire (1985),7.90681771742391e-05
plan 9 from outer space (1959),7.898762748590158e-05
saw iv (2007),7.898586310439511e-05
"diving bell and the butterfly, the (scaphandre et le papillon, le) (2007)",7.897870047019129e-05
short circuit (1986),7.891110332160728e-05
shaolin soccer (siu lam juk kau) (2001),7.883268784643094e-05
"rescuers down under, the (1990)",7.880400098135199e-05
"horseman on the roof, the (hussard sur le toit, le) (1995)",7.877266752943185e-05
9 (2009),7.870708686479893e-05
naked (1993),7.861725742786963e-05
morning glory (2010),7.857943943228217e-05
being human (1993),7.849953296149066e-05
lord of the flies (1963),7.843014933158443e-05
"object of my affection, the (1998)",7.836635782159965e-05
"nightmare on elm street 3: dream warriors, a (1987)",7.830480069335728e-05
"view to a kill, a (1985)",7.82584606652868e-05
"grapes of wrath, the (1940)",7.822040463248975e-05
alice in wonderland (2010),7.813661710380009e-05
ghost world (2001),7.806945184569453e-05
all that jazz (1979),7.800407200027129e-05
"abominable dr. phibes, the (1971)",7.800407200027129e-05
"bachelor, the (1999)",7.797781989138669e-05
in the heat of the night (1967),7.775474366339261e-05
"constant gardener, the (2005)",7.774104493821363e-05
spice world (1997),7.771615222133417e-05
"adventures of pinocchio, the (1996)",7.761082627491889e-05
party girl (1995),7.753080495317742e-05
witness for the prosecution (1957),7.752704526165172e-05
girl with a pearl earring (2003),7.749894196788676e-05
point break (1991),7.74680046314828e-05
20 dates (1998),7.745356797827715e-05
how to train your dragon 2 (2014),7.743199145403798e-05
fierce creatures (1997),7.74236511454584e-05
"replacements, the (2000)",7.737392673414346e-05
bad education (la mala educación) (2004),7.736849519482099e-05
hard candy (2005),7.734774104334327e-05
night on earth (1991),7.726352773886268e-05
detroit rock city (1999),7.71940966255883e-05
"swan princess, the (1994)",7.717096954142419e-05
moneyball (2011),7.714904326512159e-05
predestination (2014),7.706391304212874e-05
layer cake (2004),7.70494416313009e-05
munich (2005),7.703125940068184e-05
herbie rides again (1974),7.69350140483271e-05
along came a spider (2001),7.693064690286127e-05
clue (1985),7.691634495691109e-05
"stepford wives, the (1975)",7.68175514255433e-05
sunshine (2007),7.680731933067334e-05
strawberry and chocolate (fresa y chocolate) (1993),7.679703714572666e-05
"apple dumpling gang, the (1975)",7.679277787651193e-05
"guns of navarone, the (1961)",7.677758451405855e-05
"pelican brief, the (1993)",7.67508286036517e-05
jarhead (2005),7.672506664117903e-05
wild america (1997),7.671979147507781e-05
talk to her (hable con ella) (2002),7.671382260427708e-05
spartacus (1960),7.67062657380391e-05
fallen (1998),7.666159627648426e-05
"reader, the (2008)",7.651360186174952e-05
"lord of the rings, the (1978)",7.650210161660819e-05
buffalo '66 (a.k.a. buffalo 66) (1998),7.647223680950542e-05
high noon (1952),7.641229972426143e-05
reign of fire (2002),7.635334302119041e-05
papillon (1973),7.634707528972479e-05
"elephant man, the (1980)",7.633676932046697e-05
ringu (ring) (1998),7.631778053957326e-05
kubo and the two strings (2016),7.630766498042798e-05
moana (2016),7.630766498042798e-05
"scanner darkly, a (2006)",7.617781891931989e-05
girlfight (2000),7.610453058692353e-05
incendies (2010),7.60886896329237e-05
die another day (2002),7.607152196604825e-05
weird science (1985),7.606601355493548e-05
psycho (1998),7.604112105227106e-05
evolution (2001),7.603934097933508e-05
rope (1948),7.594752860603274e-05
if lucy fell (1996),7.593422873013265e-05
mona lisa (1986),7.59212424473297e-05
unzipped (1995),7.590469139729443e-05
pirates of the caribbean: dead men tell no tales (2017),7.590116214300412e-05
persepolis (2007),7.57995752993472e-05
win a date with tad hamilton! (2004),7.576097620612597e-05
